code,animal_proportion,fao_subgroup_code,has_fish,has_meat_or_poultry,has_seafood,name,ep_phd_poultry,ep_phd_dairy,ep_phd_nuts,ep_phd_fruits,ep_phd_eggs,ep_phd_vegetables,ep_phd_animal_fats,ep_phd_plant_oils_saturated,ep_phd_meat,ep_phd_tubers_roots,ep_phd_refined_grains,ep_phd_none,ep_phd_plant_oils_unsaturated,ep_phd_legumes,ep_phd_sugar,ep_phd_whole_grains,ep_phd_fish,ep_phd_alcohol
F034984,0.57,401,False,False,False,"Kaakaojuoma, valio play maitokaakaojuoma, laktoositon",0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0
F034988,0.0,1402,False,False,False,"Kivennäisvesi, mehu-kivennäisvesi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F034989,0.0,1402,False,False,False,"Vitamiinivesi, vitamin well, fruktoosia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F034992,0.75,1502,False,False,False,"Ateriankorvike, proteiinipatukka, keskiarvo, n. 20 % proteiinia",0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.02,0.0,0.0,0.0
F034996,0.0,1503,False,False,False,"Ateriankorvike, soijaproteiinijauhe, n. 80 % proteiinia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F034998,1.0,1503,False,False,False,"Profeel proteiinijuoma, sokeroimaton, valio, d-vitamiinia 1 ug",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035006,0.0,1101,False,False,False,"Kasviöljyvalmiste, juokseva, 70 %, keskiarvo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F035136,0.0,1402,False,False,False,"Kivennäisvesi, novelle plus, kromi ja sinkki, sokeria, hartwall",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F035162,0.0,103,False,False,False,"Kasvispiirakka, hoviruoka",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035170,0.6,1503,False,False,False,"Vanukas, proteiinivanukas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035212,0.0,1205,False,False,False,"Sokeri, steviasokeri",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F035220,0.0,303,False,False,False,"Hampunsiemen, kuorittu",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035227,0.0,110,False,False,False,"Ruisleipä, ruispalat ohut herkku, vaasan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F035243,0.0,901,False,False,False,"Pinaatti, keitetty, suolaton",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035253,0.0,106,False,False,False,"Mysli, granola, ei lisättyä sokeria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035295,0.0,111,False,False,False,"Sekaleipä, reissumies kaura, oululainen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035315,0.0,101,False,False,False,Riisi-kvinoa-moniviljaseos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035475,0.0,1403,False,False,False,"Kahvi, espressokahvijuoma",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F035481,0.0,1205,False,False,False,"Karppisokeri, erytritoli",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F035513,0.0,303,False,False,False,"Pellavansiemenrouhe, paahdettu, valo24",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035555,0.0,1301,False,False,False,"Ruokasuola, keskiarvo, jodioitu 50% ja jodioimaton 50%",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F035565,0.0,1101,False,False,False,"Paistoöljy uppo- ja pintapaistoon, kultasula paistoöljy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F035580,0.0,1002,False,False,False,"Karpalo, kuivattu, karpalojauhe",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035592,0.0,1002,False,False,False,Marja-aronia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035596,0.0,1002,False,False,False,"Mustikka, pensasmustikka",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035619,0.0,302,False,False,False,"Tofu, kova/kiinteä, soijavalmiste",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F035623,0.0,301,False,False,False,"Papu, härkäpapu, kuivattu, keitetty ilman suolaa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F035634,0.0,111,False,False,False,"Kauravalmiste, hapatettu, oatly havregurt, maustamaton, vitaminoitu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L281,0.0,1705,False,False,False,C-vitamiini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT001,0.0,302,False,False,False,"Soijavalmiste, Soyappetit soijapalat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MT002,0.0,302,False,False,False,Vegesun soijasuikale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MT004,0.0,,False,False,False,"Soijapala/soijarouhe (kuivattu), keskiarvo",,,,,,,,,,,,,,,,,,0.0
MT005,0.0,303,False,False,False,Violife original juustosiivu (vegaaninen),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT006,0.0,303,False,False,False,"Violife Greek White Block (vegaaninen feta, soijaton)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT007,0.0,301,False,False,False,Pouttu Muu kasvigrillimakkara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.43,0.0,0.0,0.0,0.0
MT008,0.0,201,False,False,False,Gnocchi (Rummo),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT009,0.0,303,False,False,False,Violife Mozzarella-raaste (vegaaninen),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT010,0.0,302,False,False,False,Planti Trooppiset hedelmät soijavälipala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.43,0.0,0.0,0.0
MT011,0.0,105,False,False,False,Pohjolan Meijeri Oattis mustikka kauravälipala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.25,0.0,0.48,0.0,0.0,0.0
MT012,0.0,105,False,False,False,Alpro kaurajuoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.41,0.0,0.0,0.0
MT013,0.0,107,False,False,False,Pågen Saaristolaisrieska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT014,0.0,1302,False,False,False,Pirkka Punainen pestokastike,0.0,0.04,0.07,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0
MT015,0.63,1103,False,False,False,Valio Oivariini 75% luomu,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0
MT016,0.8,703,False,True,False,Kariniemen kananpojan rapeat sisäfileet,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT017,0.88,101,False,False,False,"Riisipuuro, maito, riisi, suolaa (luomu)",,,,,,,,,,,,,,,,,,0.0
MT018,1.0,702,False,True,False,Naudan jauheliha 10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT019,0.0,1302,False,False,False,Punainen currytahna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MT020,0.0,104,False,False,False,Vaasan Ruispalat Ruisverso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MT021,0.0,103,False,False,False,Vöner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.38,0.0,0.0,0.0,0.0,0.0
MT022,0.0,105,False,False,False,"Kauravalmiste, vaihtoehto kermalle, rasvaa 16 %",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT024,0.0,302,False,False,False,Alpro Chocolate soijajuoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.0,0.0,0.0
MT025,0.0,1101,False,False,False,Keiju 3 öljyä rypsiöljymargariini 60%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MT026,0.0,107,False,False,False,AXA Roasted Oats Hazelnut & Cashew granola,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.08,0.47,0.0,0.0
MT027,0.0,302,False,False,False,"Soijavälipala Alpro vadelma-omena, sokeroimaton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MT028,0.0,105,False,False,False,Jyväshyvä välipalakeksi vadelma-mustikka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.13,0.41,0.0,0.0
MT029,0.0,1203,False,False,False,Ehrmann Veo Veg Vanukas Suklaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0
MT030,0.0,101,False,False,False,Pielisen Vegaanipiirakka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT031,0.0,105,False,False,False,Planti YogOat omena-vanilja kauragurtti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.42,0.0,0.0,0.0
MT032,0.0,302,False,False,False,Alpro Greek Style mansikka soijajogurtti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0
MT033,0.0,105,False,False,False,Friendly Viking’s kaakao kaurajuoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.43,0.0,0.0,0.0
MT034,0.0,1503,False,False,False,Soijaproteiini-isolaatti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MT035,0.0,1503,False,False,False,Foodin riisiproteiini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT037,0.0,,False,False,False,Omenaglögi,,,,,,,,,,,,,,,,,,0.0
MT038,0.0,105,False,False,False,Pirkka kaurajuoma barista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.34,0.0,0.25,0.0,0.0,0.0
MT039,0.0,105,False,False,False,Planti YogOat kauragurtti maustamaton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT040,0.0,105,False,False,False,Fazer Alku proteiinipuuro vadelma-mustaherukka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT041,0.0,1405,False,False,False,Valio persikka-päärynäkeitto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MT042,0.0,103,False,False,False,Kotimaista Kaakaomuro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT043,0.05,1201,False,False,False,Fazer Doris tryffelikeksi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.23,0.0,0.0,0.0,0.24,0.0,0.0,0.0
MT044,1.0,702,False,True,False,Snellman kunnon nakkimakkara 90%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT045,0.51,402,False,False,False,"Valio mansikka-vanilja jogurtti, rasvaton",0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0
MT046,0.0,106,False,False,False,Fazer Alku Kotipuutarhamysli,0.0,0.0,0.15,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.03,0.68,0.0,0.0
MT047,0.0,202,False,False,False,Tapiokajauho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT048,0.0,,False,False,False,"Gluteeniton leipä, Agata Bakery",,,,,,,,,,,,,,,,,,0.0
MT049,0.0,1901,False,False,False,Pirkka Juureslastut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MT050,0.0,1003,False,False,False,Mustaherukkajauhe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT051,0.0,903,False,False,False,Lampaankääpä,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT052,0.0,103,False,False,False,"Täysjyvävehnätortilla, Santa Maria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MT053,0.0,302,False,False,False,"Tofu, kova/kiinteä, soijavalmiste",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT054,0.0,302,False,False,False,Jalotofu paahtopalat maustettu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MT055,0.0,1101,False,False,False,Seesamiöljy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MT056,0.0,905,False,False,False,"Kapris, säilyke",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT057,0.0,1405,False,False,False,"Glögi, sokeroimaton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MT058,0.0,301,False,False,False,"Mustapapu, säilyke",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MT059,0.0,302,False,False,False,"Marinoitu tofu, Jalotofu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MT060,0.0,107,False,False,False,Pågen Oivallus rukiinen rieska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT061,0.0,303,False,False,False,"Musta tahini, Foodin",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT062,0.0,905,False,False,False,"Kasvispihvi, Hoviruoka",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT063,0.0,1302,False,False,False,"Sriracha, chilikastike",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MT064,0.0,106,False,False,False,"Pähkinä-hedelmämysli, Finax",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT065,0.0,302,False,False,False,"Kasvisburgeripihvi, Hälsans Kök",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT066,0.0,302,False,False,False," Soija-viherpippurileikkele, Bon Soya ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MT067,0.0,105,False,False,False,"Täysjyväkauramuro, Fazer Minis Kauratähdet",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MT068,1.0,404,False,False,False,Oltermanni Tilsit 27%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT069,1.0,402,False,False,False,"Juustoportti sokeroimaton jogurtti mansikka-vadelma, rasvaa 3,5%",0.0,0.87,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT070,0.0,1806,False,False,False,Boltsi Kaura-siemenpyörykkä,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.33,0.0,0.03,0.38,0.0,0.0
MT071,0.0,1302,False,False,False,Misotahna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MT072,0.0,107,False,False,False,"Lippa Kaurainen Sämpylä, Myllyn Paras",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT073,0.05,1201,False,False,False,Kantolan Aatu Aasin Aapiskeksi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.54,0.0,0.0,0.0,0.19,0.0,0.0,0.0
MT074,0.0,302,False,False,False,"Planti soijavälipala mansikka & metsämansikka, luomu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.43,0.0,0.0,0.0
MT075,0.0,1003,False,False,False,"Muumi hedelmäpatukka, omena-päärynä",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT076,0.0,102,False,False,False,"Organix Melty Carrot Puffs, maissinaksut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT077,1.0,404,False,False,False,Metro Edam 17% juustoviipale,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT078,0.0,103,False,False,False,"Spelttipasta, keitetty, suolaton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT079,0.0,111,False,False,False,"Vaasan Kauraverso, kauraleipä, siemeniä",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT080,0.0,1404,False,False,False,"Original long drink grapefruit 0,0 %, alkoholiton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MT081,0.0,1302,False,False,False,"Ketsuppi, ei lisättyä sokeria tai suolaa, Heinz",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT082,0.0,105,False,False,False,Elovena täysjyväkauramuro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MT083,1.0,404,False,False,False,"Juusto, ricotta, rasvaa 11 %",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT084,0.0,105,False,False,False,"Suomen jäätelö, kaurajäätelö, tumma suklaa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.33,0.0,0.0,0.0,0.38,0.0,0.0,0.0
MT085,0.0,103,False,False,False,"Leipä, Fazer Arjen Ihana Kaura Hapanjuuri",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT086,1.0,404,False,False,False,"Juusto, gouda, luomu, Valio",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT087,0.74,1204,False,False,False,Fazer Pätkis kermajäätelö,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
MT088,0.0,302,False,False,False,"Soijavalmiste, Alpro no added sugars, mango",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.37,0.0,0.0,0.0
MT089,0.0,1405,False,False,False,"Valio mustikkakeitto, c-vitamiinia 40 mg",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MT090,0.0,1403,False,False,False,"Clipper kaakaojauhe, sokeroitu, 40 % kaakaota",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MT091,0.0,1204,False,False,False,"Vaniljakastike, kaurapohjainen, Oatly",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.1,0.0,0.0,0.0,0.32,0.0,0.0,0.0
MT092,0.0,301,False,False,False,"Punapaputahna, adukipaputahna",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MT093,0.0,1302,False,False,False,"Vinegretti, salaatinkastike",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MT094,0.0,106,False,False,False,"Mysli, hedelmäinen, AXA Fruit",0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.74,0.0,0.0
MT095,0.0,1002,False,False,False,Karhunvatukka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT096,0.0,,False,False,False,"Yakisobanuudeli soijapavuilla ja kasviksilla, kitchen joy thai-cube, valmisateria",,,,,,,,,,,,,,,,,,0.0
MT097,0.0,903,False,False,False,Kevätsipuli,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT098,0.0,,False,False,False,"Vegan mexican bean pot, papumuhennos, valmisateria, Atria",,,,,,,,,,,,,,,,,,0.0
MT099,0.0,1302,False,False,False,Vihreä currytahna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MT100,0.0,302,False,False,False,"Planti soijajuoma, lisätty kalsiumia ja vitamiineja",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MT1000,0.0,103,False,False,False,Bulgur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1001,0.0,201,False,False,False,"Valio Oddlygood Veggie viipale, maustamaton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1002,0.0,303,False,False,False,"Cashew valkohomejuusto, Ilo, vegaaninen",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
